sbd,toan,van,ngoaiNgu,vatLy,hoaHoc,sinhHoc,lichSu,diaLy,gdcd,province_name
1002042.0,8.4,5.75,8.6,4.0,8.25,8.5,,,,Hà Nội
1002043.0,8.0,6.5,8.4,8.5,5.5,5.5,,,,Hà Nội
1002044.0,7.6,9.25,8.0,,,,5.25,6.25,7.5,Hà Nội
1002045.0,7.8,8.75,7.0,,,,6.5,6.25,6.75,Hà Nội
1002046.0,7.4,8.5,8.4,,,,7.5,7.5,7.0,Hà Nội
1002047.0,8.8,6.5,9.0,8.0,6.25,6.25,,,,Hà Nội
1002048.0,7.4,5.75,7.2,4.25,4.0,4.5,,,,Hà Nội
1002049.0,8.2,6.75,6.6,7.0,5.5,4.75,,,,Hà Nội
1002050.0,7.6,7.25,6.8,,,,6.25,8.5,7.75,Hà Nội
1002051.0,7.6,7.75,7.4,7.0,5.0,5.25,,,,Hà Nội
1002052.0,8.4,6.0,9.4,8.25,9.5,6.25,,,,Hà Nội
1002053.0,8.4,8.25,8.6,,,,6.75,7.25,6.5,Hà Nội
1002054.0,5.8,7.5,8.2,,,,7.0,7.0,8.25,Hà Nội
1002055.0,4.2,8.25,3.0,,,,4.5,5.75,6.75,Hà Nội
1002056.0,8.2,9.0,9.4,,,,8.0,9.0,9.0,Hà Nội
1002057.0,8.2,9.25,9.0,,,,8.5,8.5,8.5,Hà Nội
1002058.0,8.0,7.25,9.4,6.0,8.0,6.25,,,,Hà Nội
1002059.0,8.0,8.25,8.8,8.0,8.75,7.75,,,,Hà Nội
1002060.0,7.4,9.0,8.0,,,,6.25,7.5,8.75,Hà Nội
1002061.0,7.6,6.0,8.2,7.75,5.25,4.25,,,,Hà Nội
1002062.0,5.8,8.75,9.2,,,,6.0,6.0,8.0,Hà Nội
1002063.0,7.8,8.25,8.4,6.75,6.5,6.25,,,,Hà Nội
1002064.0,7.2,6.75,8.4,3.5,6.25,5.0,,,,Hà Nội
1002065.0,6.2,8.75,5.8,,,,9.25,9.5,9.25,Hà Nội
1002066.0,6.8,8.5,8.2,,,,6.5,8.0,8.75,Hà Nội
1002067.0,7.8,9.0,8.8,,,,8.75,9.75,8.0,Hà Nội
1002068.0,7.8,8.5,7.2,,,,7.5,7.0,7.25,Hà Nội
1002069.0,7.8,7.0,9.2,3.5,8.5,6.0,,,,Hà Nội
1002070.0,7.8,7.0,9.2,8.25,4.25,6.75,,,,Hà Nội
1002071.0,8.2,7.5,9.4,8.0,8.25,8.25,,,,Hà Nội
1002072.0,5.6,8.0,8.0,,,,5.25,7.5,7.75,Hà Nội
1002073.0,7.8,8.25,7.8,,,,7.75,8.25,9.5,Hà Nội
1002074.0,8.6,8.0,9.4,9.0,8.5,6.75,,,,Hà Nội
1002075.0,8.2,8.0,5.0,2.75,9.25,8.25,,,,Hà Nội
1002076.0,8.0,8.0,8.8,6.0,5.0,4.75,,,,Hà Nội
1002077.0,8.2,9.0,9.2,,,,7.25,7.0,8.25,Hà Nội
1002078.0,9.2,8.5,8.0,7.75,5.5,5.0,,,,Hà Nội
1002079.0,7.0,7.5,9.0,8.5,6.25,7.25,,,,Hà Nội
1002080.0,8.2,8.25,8.4,7.5,4.5,5.0,,,,Hà Nội
1002081.0,8.4,8.25,6.8,,,,7.75,6.75,8.25,Hà Nội
1002082.0,5.8,8.75,8.0,,,,8.25,8.75,7.5,Hà Nội
1002083.0,8.4,8.75,7.4,,,,8.0,6.5,8.5,Hà Nội
1002084.0,7.6,7.25,8.0,,,,9.25,8.0,7.75,Hà Nội
1002085.0,6.2,8.0,9.4,,,,8.5,8.5,9.25,Hà Nội
1002086.0,8.6,8.5,8.6,,,,6.25,7.0,8.25,Hà Nội
1002087.0,8.6,8.75,9.4,,,,8.25,6.75,8.5,Hà Nội
1002088.0,7.0,8.25,7.4,,,,6.25,7.0,8.25,Hà Nội
1002089.0,7.0,8.5,9.0,,,,8.0,8.25,9.0,Hà Nội
1002090.0,6.2,8.25,8.8,,,,6.75,8.0,9.0,Hà Nội
1002091.0,7.4,7.75,6.2,,,,6.0,7.0,8.0,Hà Nội
1002092.0,8.0,8.5,9.6,,,,6.75,8.5,7.75,Hà Nội
1002093.0,6.0,8.75,8.2,,,,5.75,7.0,8.25,Hà Nội
1002094.0,6.8,8.0,8.6,,,,7.5,6.5,7.5,Hà Nội
1002095.0,8.0,9.0,9.2,,,,8.25,7.75,8.0,Hà Nội
1002097.0,6.4,8.5,9.2,,,,8.25,9.0,8.0,Hà Nội
1002098.0,7.4,9.0,9.4,,,,8.5,8.75,8.25,Hà Nội
1002099.0,7.0,8.75,7.8,,,,7.5,8.5,9.0,Hà Nội
1002100.0,6.8,8.0,9.0,,,,8.25,8.5,9.0,Hà Nội
1002101.0,7.0,8.25,7.0,,,,6.75,6.75,7.75,Hà Nội
1002102.0,8.0,8.0,8.4,,,,9.0,8.75,8.25,Hà Nội
1002103.0,7.2,8.25,8.6,,,,7.0,8.0,7.5,Hà Nội
1002104.0,8.2,9.5,9.8,,,,8.25,8.25,9.25,Hà Nội
1002105.0,7.8,8.0,9.2,,,,7.75,8.0,8.75,Hà Nội
1002106.0,8.2,9.0,8.6,6.5,7.5,8.0,,,,Hà Nội
1002107.0,8.8,8.5,9.2,8.0,3.25,4.75,,,,Hà Nội
1002108.0,7.2,7.5,6.6,4.25,3.75,4.75,,,,Hà Nội
1002109.0,7.6,7.75,9.8,7.0,8.75,8.25,,,,Hà Nội
1002110.0,7.8,7.75,8.8,8.5,5.0,5.75,,,,Hà Nội
1002111.0,8.2,5.5,5.4,7.75,8.75,4.75,,,,Hà Nội
1002112.0,7.8,7.75,9.0,8.5,6.5,7.25,,,,Hà Nội
1002113.0,7.6,5.75,7.0,3.5,4.5,6.0,,,,Hà Nội
1002114.0,8.0,6.25,8.4,4.75,9.0,8.5,,,,Hà Nội
1002115.0,7.8,8.5,8.0,5.5,5.0,6.75,,,,Hà Nội
1002116.0,6.8,8.5,7.2,4.0,5.75,6.25,,,,Hà Nội
1002117.0,7.4,8.0,8.8,7.75,4.5,5.75,,,,Hà Nội
1002118.0,8.2,8.0,6.0,7.5,8.75,5.0,,,,Hà Nội
1002119.0,8.4,6.75,9.8,6.25,8.75,8.25,,,,Hà Nội
1002120.0,7.2,6.75,6.4,5.5,2.25,3.0,,,,Hà Nội
1002121.0,8.2,8.0,7.2,6.75,6.75,4.5,,,,Hà Nội
1002122.0,7.2,7.25,8.6,,,,7.5,8.0,8.5,Hà Nội
1002123.0,7.6,8.75,8.4,,,,8.0,6.75,9.0,Hà Nội
1002124.0,6.6,9.0,4.2,,,,9.5,9.25,8.5,Hà Nội
1002125.0,7.2,8.25,7.8,,,,5.25,8.25,9.0,Hà Nội
1002126.0,5.2,6.75,9.0,,,,4.75,7.25,8.0,Hà Nội
1002127.0,8.2,8.75,8.0,,,,7.75,7.75,8.5,Hà Nội
1002128.0,8.0,7.0,9.8,,,,7.0,8.0,8.0,Hà Nội
1002129.0,7.2,9.25,6.2,,,,6.75,7.5,9.0,Hà Nội
1002130.0,7.4,9.0,9.4,,,,7.0,8.0,8.75,Hà Nội
1002131.0,5.2,9.0,8.2,,,,6.5,9.0,6.75,Hà Nội
1002132.0,7.6,8.5,7.0,,,,8.25,7.25,8.5,Hà Nội
1002133.0,8.6,9.5,9.2,,,,5.75,6.75,7.75,Hà Nội
1002134.0,7.6,9.0,9.2,,,,6.75,7.25,8.0,Hà Nội
1002135.0,7.6,8.0,6.0,,,,5.25,7.0,7.5,Hà Nội
1002136.0,8.4,9.0,8.2,,,,7.5,8.25,7.5,Hà Nội
1002137.0,8.2,8.5,7.8,,,,7.75,7.75,7.25,Hà Nội
1002138.0,6.4,9.25,9.4,,,,7.0,8.5,8.75,Hà Nội
1002139.0,6.4,7.75,8.2,,,,7.25,7.0,8.5,Hà Nội
1002140.0,8.0,8.75,7.2,,,,8.0,9.0,9.0,Hà Nội
1002141.0,7.6,8.75,5.8,,,,9.25,8.75,9.75,Hà Nội
1002142.0,7.4,9.25,8.6,,,,7.25,8.5,8.0,Hà Nội
1002143.0,7.2,8.75,9.2,,,,8.0,7.75,8.5,Hà Nội
1002144.0,8.0,8.5,9.2,,,,8.75,8.5,9.75,Hà Nội
1002145.0,8.8,9.0,9.0,,,,6.75,7.0,8.0,Hà Nội
1002146.0,8.4,9.25,9.4,,,,8.75,8.75,9.5,Hà Nội
1002147.0,5.0,8.25,3.8,,,,8.75,8.25,8.25,Hà Nội
1002148.0,8.2,8.25,9.0,,,,6.25,6.5,8.5,Hà Nội
1002149.0,7.0,8.0,8.6,,,,6.5,5.5,6.5,Hà Nội
1002150.0,7.6,8.0,7.6,,,,6.5,7.5,9.5,Hà Nội
1002151.0,6.2,8.75,9.4,,,,6.25,8.25,8.75,Hà Nội
1002152.0,8.0,9.0,8.6,,,,7.0,6.25,8.25,Hà Nội
1002153.0,8.0,9.0,7.6,,,,7.25,8.0,7.0,Hà Nội
1002154.0,8.6,8.25,8.8,,,,7.25,6.5,8.75,Hà Nội
1002155.0,8.0,8.0,9.4,,,,7.75,7.5,8.5,Hà Nội
1002156.0,8.0,7.75,8.6,,,,7.75,8.0,7.5,Hà Nội
1002157.0,7.0,9.0,6.0,,,,7.75,7.0,8.0,Hà Nội
1002158.0,5.4,7.0,9.0,,,,6.25,6.75,7.25,Hà Nội
1002159.0,6.2,7.0,8.4,,,,8.25,8.0,7.75,Hà Nội
1002160.0,8.8,8.5,8.2,,,,8.0,7.25,8.5,Hà Nội
1002161.0,6.8,8.5,8.8,,,,8.75,8.5,9.5,Hà Nội
1002162.0,6.6,8.5,8.6,,,,6.5,7.75,8.5,Hà Nội
1002163.0,8.4,9.0,8.4,,,,7.0,7.75,8.0,Hà Nội
1002164.0,6.8,8.25,6.0,,,,6.5,7.5,8.0,Hà Nội
1002165.0,6.2,8.75,8.8,,,,9.5,9.0,8.75,Hà Nội
1002166.0,7.6,8.75,8.2,,,,5.0,6.25,8.0,Hà Nội
1002167.0,7.2,7.75,7.6,,,,7.5,7.5,6.75,Hà Nội
1002168.0,7.4,8.0,7.4,,,,7.25,8.75,9.0,Hà Nội
1002169.0,5.0,8.25,4.2,,,,6.5,7.75,8.25,Hà Nội
1002170.0,6.6,8.5,8.4,,,,7.0,6.75,8.0,Hà Nội
1002171.0,7.6,9.0,7.6,,,,6.75,7.0,7.75,Hà Nội
1002172.0,7.4,7.5,8.8,,,,6.25,6.75,7.75,Hà Nội
1002173.0,7.8,9.25,9.0,,,,7.75,9.0,7.5,Hà Nội
1002174.0,7.0,8.5,5.2,,,,4.75,6.25,8.0,Hà Nội
1002175.0,8.0,9.0,8.4,,,,7.0,6.25,8.0,Hà Nội
1002176.0,8.0,9.0,9.0,,,,9.25,9.75,9.25,Hà Nội
1002177.0,8.6,8.5,8.6,,,,9.0,8.0,8.5,Hà Nội
1002178.0,7.2,8.75,7.8,,,,9.0,7.5,7.5,Hà Nội
1002179.0,8.0,9.0,9.2,,,,7.5,8.0,8.0,Hà Nội
1002180.0,8.0,9.0,8.4,,,,8.25,9.0,8.5,Hà Nội
1002181.0,5.2,6.5,8.0,,,,5.5,5.5,6.5,Hà Nội
1002182.0,8.0,8.0,8.2,,,,6.75,9.25,9.0,Hà Nội
1002183.0,4.0,8.5,9.4,,,,8.0,8.5,9.5,Hà Nội
1002184.0,6.8,8.5,9.2,,,,7.0,7.75,9.5,Hà Nội
1002185.0,5.8,7.75,8.2,,,,6.0,6.0,7.5,Hà Nội
1002186.0,5.2,8.5,8.2,,,,8.5,9.5,9.0,Hà Nội
1002187.0,5.4,6.5,5.8,,,,6.5,6.75,8.25,Hà Nội
1002188.0,5.4,6.75,8.4,,,,5.75,7.25,7.5,Hà Nội
1002189.0,7.0,7.75,7.4,,,,6.5,7.25,6.5,Hà Nội
1002190.0,8.0,7.75,8.0,,,,7.5,8.5,9.0,Hà Nội
1002191.0,8.6,9.0,8.8,,,,7.25,7.5,7.75,Hà Nội
1002192.0,8.8,8.5,8.4,,,,7.0,7.75,9.75,Hà Nội
1002193.0,5.8,8.0,3.4,,,,6.25,8.0,7.5,Hà Nội
1002194.0,7.6,9.0,8.8,,,,7.25,8.25,8.75,Hà Nội
1002195.0,5.8,8.75,8.4,,,,7.0,8.0,8.0,Hà Nội
1002196.0,5.0,8.5,7.6,,,,6.5,6.25,7.75,Hà Nội
1002197.0,7.2,9.25,6.6,,,,6.0,7.0,7.75,Hà Nội
1002198.0,6.8,8.25,5.6,,,,9.5,8.75,9.25,Hà Nội
1002199.0,8.2,8.5,7.0,,,,6.75,5.5,8.25,Hà Nội
1002200.0,6.2,8.5,4.6,,,,7.25,6.5,8.75,Hà Nội
1002201.0,8.4,9.25,9.2,,,,6.5,7.5,9.0,Hà Nội
1002202.0,7.4,9.25,6.6,,,,7.5,8.75,9.25,Hà Nội
1002203.0,8.0,9.5,8.8,,,,8.5,8.0,8.75,Hà Nội
1002204.0,4.8,8.5,3.2,,,,5.0,6.5,8.25,Hà Nội
1002205.0,8.0,8.75,9.2,,,,8.5,7.75,7.5,Hà Nội
1002206.0,6.4,8.75,8.8,,,,6.0,7.25,7.75,Hà Nội
1002207.0,7.8,7.75,5.0,,,,6.75,6.5,7.25,Hà Nội
1002208.0,7.8,8.25,7.6,,,,6.5,6.5,7.5,Hà Nội
1002209.0,6.4,8.25,6.6,,,,5.0,6.0,6.75,Hà Nội
1002210.0,7.4,8.75,9.0,,,,6.75,7.25,9.0,Hà Nội
1002211.0,8.6,9.25,8.0,,,,7.75,8.0,8.0,Hà Nội
1002212.0,7.4,9.0,8.4,,,,7.75,8.75,9.25,Hà Nội
1002213.0,7.6,8.75,8.4,,,,7.5,7.5,9.0,Hà Nội
1002214.0,6.4,9.5,8.2,,,,7.0,7.75,8.5,Hà Nội
1002215.0,7.0,8.5,8.8,,,,8.75,8.25,8.75,Hà Nội
1002216.0,8.2,9.25,6.0,,,,7.5,7.25,8.5,Hà Nội
1002217.0,7.6,9.0,7.8,,,,7.75,8.0,9.0,Hà Nội
1002218.0,4.4,7.5,9.0,,,,9.25,8.5,9.75,Hà Nội
1002219.0,7.2,9.0,8.4,,,,5.5,7.75,7.25,Hà Nội
1002220.0,6.8,8.25,7.8,,,,6.5,6.25,7.75,Hà Nội
1002221.0,8.6,8.75,7.0,,,,6.5,7.75,8.0,Hà Nội
1002222.0,8.0,8.0,7.6,,,,7.25,5.75,8.25,Hà Nội
1002223.0,8.4,8.0,8.0,,,,9.0,7.0,6.0,Hà Nội
1002224.0,8.6,9.25,8.4,,,,6.0,6.75,7.75,Hà Nội
1002225.0,4.8,8.75,3.2,,,,7.75,7.75,9.0,Hà Nội
1002226.0,8.0,9.5,8.8,,,,9.25,9.5,9.25,Hà Nội
1002227.0,9.0,8.5,9.2,,,,7.5,8.25,9.25,Hà Nội
1002228.0,8.2,8.0,6.6,,,,8.25,8.5,9.25,Hà Nội
1002229.0,7.6,9.0,8.8,,,,7.0,7.75,7.75,Hà Nội
1002230.0,8.0,8.75,8.0,,,,7.0,7.5,8.75,Hà Nội
1002231.0,7.0,9.0,7.6,,,,6.5,6.5,7.0,Hà Nội
1002232.0,7.4,9.0,7.6,,,,6.0,5.5,7.25,Hà Nội
1002233.0,5.8,9.5,6.4,,,,9.25,8.75,9.0,Hà Nội
1002234.0,8.4,8.75,8.8,,,,9.5,8.25,9.25,Hà Nội
1002235.0,8.0,7.75,7.0,,,,6.75,7.0,8.25,Hà Nội
1002236.0,5.6,7.75,8.2,,,,5.0,8.25,8.5,Hà Nội
1002237.0,8.4,7.75,8.6,,,,7.25,8.0,7.75,Hà Nội
1002238.0,6.2,7.0,9.4,,,,5.5,6.75,8.25,Hà Nội
1002239.0,8.8,9.5,7.2,,,,7.0,8.0,8.25,Hà Nội
1002240.0,8.2,8.75,9.0,,,,7.0,7.25,7.25,Hà Nội
1002241.0,7.6,9.0,8.4,,,,8.0,8.0,8.0,Hà Nội
1002242.0,7.4,7.25,8.4,,,,6.75,8.25,8.75,Hà Nội
1002243.0,7.6,8.25,7.8,,,,8.0,6.5,7.5,Hà Nội
1002244.0,6.8,7.75,9.2,,,,6.5,9.5,8.5,Hà Nội
1002245.0,8.8,9.5,9.4,,,,9.0,9.25,9.0,Hà Nội
1002246.0,7.6,9.5,8.8,,,,9.25,8.5,8.75,Hà Nội
1002247.0,7.8,8.75,9.4,,,,7.5,6.5,8.5,Hà Nội
1002248.0,7.6,8.5,7.6,,,,7.5,9.0,9.5,Hà Nội
1002249.0,7.4,8.75,7.2,,,,6.5,6.75,7.5,Hà Nội
1002250.0,6.8,8.5,7.2,,,,7.0,8.0,8.25,Hà Nội
1002251.0,7.6,9.0,7.8,,,,7.0,5.75,7.5,Hà Nội
1002252.0,6.4,8.0,7.0,,,,6.75,5.25,8.25,Hà Nội
1002253.0,7.0,8.25,7.8,,,,7.5,7.0,7.5,Hà Nội
1002254.0,7.2,9.0,9.0,,,,8.5,7.75,8.75,Hà Nội
1002255.0,6.8,9.25,7.4,,,,5.0,5.5,7.5,Hà Nội
1002256.0,7.8,9.5,9.6,,,,8.5,7.0,8.75,Hà Nội
1002257.0,8.2,9.5,8.8,,,,7.75,7.0,8.5,Hà Nội
1002258.0,7.6,9.25,8.4,,,,6.75,7.5,7.75,Hà Nội
1002259.0,7.4,8.5,9.0,,,,8.0,8.75,8.25,Hà Nội
1002260.0,8.2,9.0,8.6,,,,9.25,7.5,9.75,Hà Nội
1002261.0,7.8,9.25,9.0,,,,6.75,7.0,7.5,Hà Nội
1002262.0,7.4,8.75,8.6,,,,6.5,8.25,8.75,Hà Nội
1002263.0,6.6,8.75,8.0,,,,6.5,7.0,7.75,Hà Nội
1002264.0,8.4,9.0,9.0,,,,6.25,8.0,8.75,Hà Nội
1002265.0,7.0,8.25,7.8,,,,8.0,8.25,8.0,Hà Nội
1002266.0,8.0,9.0,9.2,,,,7.75,7.5,8.75,Hà Nội
1002267.0,7.4,8.75,8.6,,,,9.25,8.0,9.5,Hà Nội
1002268.0,7.8,8.25,7.4,,,,8.0,8.0,8.5,Hà Nội
1002269.0,8.0,8.75,8.6,,,,6.75,7.25,8.25,Hà Nội
1002270.0,8.0,5.25,,7.5,4.25,5.0,,,,Hà Nội
1002271.0,8.6,7.75,9.6,7.5,5.75,5.75,,,,Hà Nội
1002272.0,7.4,8.0,8.8,6.5,7.5,7.0,,,,Hà Nội
1002273.0,7.2,6.75,8.0,2.5,3.75,2.75,,,,Hà Nội
1002274.0,8.6,8.5,8.2,6.0,8.25,4.5,,,,Hà Nội
1002275.0,9.2,7.5,7.0,8.5,3.0,5.75,,,,Hà Nội
1002276.0,8.8,8.0,9.6,8.5,9.75,8.0,,,,Hà Nội
1002277.0,8.4,7.5,8.8,8.0,8.5,6.25,,,,Hà Nội
1002278.0,8.0,7.0,7.8,8.25,2.75,5.25,,,,Hà Nội
1002279.0,8.2,8.25,7.6,7.75,6.5,6.75,,,,Hà Nội
1002280.0,8.4,4.25,8.6,8.5,6.25,5.75,,,,Hà Nội
1002281.0,8.4,8.0,8.8,8.25,5.5,6.5,,,,Hà Nội
1002282.0,8.8,7.0,6.8,8.0,7.25,5.0,,,,Hà Nội
1002283.0,8.2,7.0,7.8,8.0,7.75,7.0,,,,Hà Nội
1002284.0,6.8,7.0,7.8,6.25,3.25,4.25,,,,Hà Nội
1002285.0,6.8,6.75,8.6,6.25,3.75,6.25,,,,Hà Nội
1002286.0,8.2,7.0,8.6,7.25,3.5,4.75,,,,Hà Nội
1002287.0,5.8,5.75,6.0,6.75,3.25,6.0,,,,Hà Nội
1002288.0,9.0,8.5,7.2,2.5,7.75,5.75,,,,Hà Nội
1002289.0,8.4,8.0,5.2,8.5,9.25,5.5,,,,Hà Nội
1002290.0,7.8,7.75,7.6,6.0,8.5,5.5,,,,Hà Nội
1002291.0,8.6,8.25,8.2,8.5,5.25,6.75,,,,Hà Nội
1002292.0,7.8,7.25,9.2,6.75,5.75,6.75,,,,Hà Nội
1002293.0,8.2,7.25,6.6,2.5,6.25,5.0,,,,Hà Nội
1002294.0,8.8,7.5,8.8,9.25,4.75,4.75,,,,Hà Nội
1002295.0,7.2,7.5,6.6,7.0,6.75,6.25,,,,Hà Nội
1002296.0,6.8,7.0,9.6,7.5,3.75,5.0,,,,Hà Nội
1002297.0,5.6,7.5,9.8,6.75,4.25,5.75,,,,Hà Nội
1002298.0,8.2,6.75,7.4,5.5,3.5,6.0,,,,Hà Nội
1002299.0,8.4,8.25,6.8,6.5,8.75,8.0,,,,Hà Nội
1002300.0,8.0,7.25,7.2,6.5,6.0,3.25,,,,Hà Nội
1002301.0,7.2,7.5,8.6,4.25,6.25,5.0,,,,Hà Nội
1002302.0,8.0,8.75,8.8,7.75,3.5,6.75,,,,Hà Nội
1002303.0,8.2,8.75,9.0,6.75,8.5,7.25,,,,Hà Nội
1002304.0,8.0,3.5,9.2,8.0,4.0,2.5,,,,Hà Nội
1002305.0,8.2,8.75,8.2,7.25,5.25,5.5,,,,Hà Nội
1002306.0,9.0,8.5,9.6,9.5,8.75,7.5,,,,Hà Nội
1002307.0,7.8,7.75,7.4,6.5,9.25,4.0,,,,Hà Nội
1002308.0,7.8,7.75,8.2,8.0,4.25,5.25,,,,Hà Nội
1002309.0,8.0,8.5,8.2,7.25,4.5,6.25,,,,Hà Nội
1002310.0,8.8,8.5,8.4,5.0,9.0,6.75,,,,Hà Nội
1002311.0,8.6,8.25,8.8,8.0,6.5,6.75,,,,Hà Nội
1002312.0,8.2,8.5,8.8,6.25,4.75,5.5,,,,Hà Nội
1002313.0,8.0,6.75,,7.5,5.0,4.25,,,,Hà Nội
1002314.0,8.8,8.25,8.4,6.75,8.75,5.0,,,,Hà Nội
1002315.0,8.0,8.25,8.6,9.0,5.75,4.5,,,,Hà Nội
1002316.0,7.4,9.25,7.4,3.75,4.75,5.0,,,,Hà Nội
1002317.0,8.2,7.75,9.4,8.5,3.75,4.25,,,,Hà Nội
1002318.0,8.2,8.75,9.2,8.0,3.25,4.0,,,,Hà Nội
1002319.0,8.2,7.25,9.2,5.25,4.5,4.5,,,,Hà Nội
1002320.0,8.2,7.25,6.4,3.5,2.75,4.5,,,,Hà Nội
1002321.0,8.6,7.5,7.8,9.5,9.0,5.5,,,,Hà Nội
1002322.0,8.0,8.25,8.4,3.5,7.25,5.5,,,,Hà Nội
1002323.0,7.4,6.5,6.8,6.25,9.5,5.75,,,,Hà Nội
1002324.0,8.6,6.75,6.4,5.5,5.5,4.75,,,,Hà Nội
1002325.0,8.4,8.25,8.6,9.25,8.5,7.25,,,,Hà Nội
1002326.0,8.6,8.5,8.0,7.75,5.5,4.5,,,,Hà Nội
1002327.0,8.8,8.25,9.6,6.5,8.75,7.0,,,,Hà Nội
1002328.0,8.6,8.5,6.6,8.25,8.25,7.0,,,,Hà Nội
1002329.0,7.4,8.25,6.2,5.5,7.75,7.0,,,,Hà Nội
1002330.0,5.0,9.0,5.6,,,,6.25,5.5,7.5,Hà Nội
1002331.0,6.6,9.0,,2.5,6.0,5.75,,,,Hà Nội
1002332.0,7.8,9.0,9.6,,,,8.0,6.75,9.0,Hà Nội
1002333.0,7.4,9.25,,,,,7.75,7.25,8.5,Hà Nội
1002334.0,5.8,9.0,7.2,,,,7.5,7.0,8.25,Hà Nội
1002335.0,6.0,9.0,,,,,7.0,7.25,8.5,Hà Nội
1002336.0,3.8,8.5,,,,,8.5,6.75,8.25,Hà Nội
1002337.0,7.0,9.0,4.6,,,,4.25,5.25,6.5,Hà Nội
1002338.0,7.0,9.25,,,,,8.0,7.25,8.75,Hà Nội
1002339.0,9.0,7.5,,8.5,9.0,6.0,,,,Hà Nội
1002340.0,6.4,8.75,,,,,7.25,6.0,7.25,Hà Nội
1002341.0,7.0,8.75,,3.25,7.75,8.0,,,,Hà Nội
1002342.0,8.0,9.5,8.6,6.0,4.75,6.5,,,,Hà Nội
1002343.0,8.4,8.5,8.0,8.5,9.75,8.0,,,,Hà Nội
1002344.0,8.6,9.0,7.4,6.0,9.25,9.25,,,,Hà Nội
1002345.0,4.2,8.5,,,,,6.75,6.25,7.5,Hà Nội
1002346.0,7.0,8.25,8.6,7.0,3.75,5.0,,,,Hà Nội
1002347.0,5.6,4.5,9.2,4.25,3.5,6.0,,,,Hà Nội
1002348.0,8.2,8.5,8.8,8.5,7.75,7.0,,,,Hà Nội
1002349.0,7.0,6.25,5.6,7.25,7.5,7.25,,,,Hà Nội
1002350.0,8.0,8.25,9.0,7.75,5.0,5.75,,,,Hà Nội
1002351.0,8.0,9.25,8.8,8.5,6.75,6.75,,,,Hà Nội
1002352.0,7.4,8.5,,7.25,4.0,5.5,,,,Hà Nội
1002353.0,8.0,8.5,7.0,8.75,9.5,5.75,,,,Hà Nội
1002354.0,6.4,8.0,,2.5,4.5,5.0,,,,Hà Nội
1002355.0,8.4,8.0,6.6,7.25,8.0,5.5,,,,Hà Nội
1002356.0,6.8,7.5,6.8,7.5,4.5,7.0,,,,Hà Nội
1002357.0,8.2,8.0,,,,,9.25,8.25,8.75,Hà Nội
1002358.0,8.0,6.5,7.6,7.75,3.75,5.25,,,,Hà Nội
1002359.0,8.0,6.0,8.0,8.25,2.5,4.25,,,,Hà Nội
1002360.0,7.6,7.0,7.8,5.0,5.0,4.5,,,,Hà Nội
1002361.0,8.8,7.0,8.2,4.75,8.0,5.25,,,,Hà Nội
1002362.0,4.8,8.5,,,,,9.0,8.0,9.75,Hà Nội
1002363.0,8.4,8.5,8.8,3.5,8.25,7.75,,,,Hà Nội
1002364.0,7.4,8.75,,,,,5.25,6.75,7.5,Hà Nội
1002365.0,8.0,7.25,,6.75,3.25,5.75,,,,Hà Nội
1002366.0,7.0,8.75,9.0,7.25,4.5,7.25,,,,Hà Nội
1002367.0,7.6,8.25,9.4,5.75,4.0,4.75,,,,Hà Nội
1002368.0,6.8,8.0,5.8,4.5,4.75,5.75,,,,Hà Nội
1002369.0,7.6,7.25,8.4,8.25,4.5,6.5,,,,Hà Nội
1002370.0,5.8,6.75,,,,,6.75,5.5,8.25,Hà Nội
1002371.0,9.0,7.75,9.2,8.75,8.75,7.5,,,,Hà Nội
1002372.0,7.2,5.75,4.4,4.75,7.0,5.25,,,,Hà Nội
1002373.0,7.4,7.75,8.8,6.25,4.5,6.25,,,,Hà Nội
1002374.0,8.4,9.0,7.6,8.75,4.25,6.75,,,,Hà Nội
1002375.0,8.2,9.0,9.2,,,,8.0,7.25,8.5,Hà Nội
1002376.0,7.6,8.75,7.0,,,,5.75,5.25,7.75,Hà Nội
1002377.0,8.4,8.25,7.8,,,,6.0,7.25,7.0,Hà Nội
1002378.0,9.2,6.75,8.8,8.75,8.0,7.5,,,,Hà Nội
1002379.0,8.0,6.5,6.6,7.5,7.5,6.0,,,,Hà Nội
1002380.0,8.2,8.0,8.6,,,,6.25,8.0,6.25,Hà Nội
1002381.0,8.2,7.75,8.4,8.25,8.0,6.25,,,,Hà Nội
1002382.0,8.6,8.5,9.4,7.25,7.75,7.0,,,,Hà Nội
1002383.0,5.8,8.0,9.2,,,,8.25,7.5,8.25,Hà Nội
1002384.0,6.4,8.5,8.6,,,,8.5,7.75,8.25,Hà Nội
1002385.0,6.8,8.75,8.8,,,,6.25,6.75,6.75,Hà Nội
1002386.0,5.2,7.5,3.2,,,,5.0,5.75,8.25,Hà Nội
1002387.0,8.6,9.5,9.6,,,,8.0,8.25,8.75,Hà Nội
1002388.0,8.2,9.25,9.0,,,,6.25,7.25,8.0,Hà Nội
1002389.0,8.4,7.5,,7.75,3.5,5.75,,,,Hà Nội
1002390.0,9.2,6.75,8.4,9.25,9.0,6.0,,,,Hà Nội
1002391.0,7.4,8.0,8.6,,,,8.25,7.25,8.25,Hà Nội
1002392.0,8.8,9.25,9.0,,,,6.25,7.25,9.0,Hà Nội
